fuzzer,target,branch_id,n_resolved,n_blocked,n_reached,n_trials
aflplusplus,harfbuzz,5280,9,0,9,10
aflplusplus,harfbuzz,6975,9,0,9,10
aflplusplus,harfbuzz,5282,10,0,10,10
aflplusplus,harfbuzz,5283,10,0,10,10
aflplusplus,harfbuzz,6978,10,0,10,10
aflplusplus,harfbuzz,5284,7,3,10,10
aflplusplus,harfbuzz,5285,7,3,10,10
aflplusplus,harfbuzz,5286,7,3,10,10
aflplusplus,harfbuzz,5287,7,3,10,10
aflplusplus,harfbuzz,6983,7,0,7,10
aflplusplus,harfbuzz,12294,7,0,7,10
aflplusplus,harfbuzz,5288,10,0,10,10
aflplusplus,harfbuzz,5289,10,0,10,10
aflplusplus,harfbuzz,5290,10,0,10,10
aflplusplus,harfbuzz,6987,6,4,10,10
aflplusplus,harfbuzz,5291,7,3,10,10
aflplusplus,harfbuzz,5292,10,0,10,10
aflplusplus,harfbuzz,6989,8,2,10,10
aflplusplus,harfbuzz,5293,10,0,10,10
aflplusplus,harfbuzz,6991,10,0,10,10
aflplusplus,harfbuzz,6992,10,0,10,10
aflplusplus,harfbuzz,5294,10,0,10,10
aflplusplus,harfbuzz,5295,10,0,10,10
aflplusplus,harfbuzz,5296,9,1,10,10
aflplusplus,harfbuzz,12304,7,2,9,10
aflplusplus,harfbuzz,5297,8,1,9,10
aflplusplus,harfbuzz,5298,10,0,10,10
aflplusplus,harfbuzz,5299,10,0,10,10
aflplusplus,harfbuzz,5300,3,7,10,10
aflplusplus,harfbuzz,5301,3,7,10,10
aflplusplus,harfbuzz,5302,10,0,10,10
aflplusplus,harfbuzz,5303,2,8,10,10
aflplusplus,harfbuzz,5304,3,7,10,10
aflplusplus,harfbuzz,5305,10,0,10,10
aflplusplus,harfbuzz,5306,10,0,10,10
aflplusplus,harfbuzz,5307,9,1,10,10
aflplusplus,harfbuzz,5308,10,0,10,10
aflplusplus,harfbuzz,7007,10,0,10,10
aflplusplus,harfbuzz,5309,10,0,10,10
aflplusplus,harfbuzz,5310,10,0,10,10
aflplusplus,harfbuzz,5311,9,1,10,10
aflplusplus,harfbuzz,6308,8,2,10,10
aflplusplus,harfbuzz,5312,7,3,10,10
aflplusplus,harfbuzz,5313,10,0,10,10
aflplusplus,harfbuzz,5314,4,6,10,10
aflplusplus,harfbuzz,5315,4,6,10,10
aflplusplus,harfbuzz,5316,10,0,10,10
aflplusplus,harfbuzz,5317,9,1,10,10
aflplusplus,harfbuzz,5318,10,0,10,10
aflplusplus,harfbuzz,5319,10,0,10,10
aflplusplus,harfbuzz,5320,9,1,10,10
aflplusplus,harfbuzz,5321,9,1,10,10
aflplusplus,harfbuzz,8594,3,6,9,10
aflplusplus,harfbuzz,7018,9,0,9,10
aflplusplus,harfbuzz,9856,10,0,10,10
aflplusplus,harfbuzz,7019,10,0,10,10
aflplusplus,harfbuzz,7020,10,0,10,10
aflplusplus,harfbuzz,7021,10,0,10,10
aflplusplus,harfbuzz,7022,10,0,10,10
aflplusplus,harfbuzz,7023,10,0,10,10
aflplusplus,harfbuzz,7024,10,0,10,10
aflplusplus,harfbuzz,7025,10,0,10,10
aflplusplus,harfbuzz,7026,10,0,10,10
aflplusplus,harfbuzz,7027,10,0,10,10
aflplusplus,harfbuzz,7028,10,0,10,10
aflplusplus,harfbuzz,7029,10,0,10,10
aflplusplus,harfbuzz,7030,10,0,10,10
aflplusplus,harfbuzz,7031,10,0,10,10
aflplusplus,harfbuzz,7032,10,0,10,10
aflplusplus,harfbuzz,7033,10,0,10,10
aflplusplus,harfbuzz,7034,10,0,10,10
aflplusplus,harfbuzz,7035,10,0,10,10
aflplusplus,harfbuzz,7036,10,0,10,10
aflplusplus,harfbuzz,7037,10,0,10,10
aflplusplus,harfbuzz,7038,10,0,10,10
aflplusplus,harfbuzz,5322,10,0,10,10
aflplusplus,harfbuzz,7041,10,0,10,10
aflplusplus,harfbuzz,7040,9,1,10,10
aflplusplus,harfbuzz,5323,3,7,10,10
aflplusplus,harfbuzz,5324,4,6,10,10
aflplusplus,harfbuzz,5325,9,1,10,10
aflplusplus,harfbuzz,5326,10,0,10,10
aflplusplus,harfbuzz,5327,8,2,10,10
aflplusplus,harfbuzz,5328,7,3,10,10
aflplusplus,harfbuzz,5329,7,3,10,10
aflplusplus,harfbuzz,5330,1,9,10,10
aflplusplus,harfbuzz,5331,0,10,10,10
aflplusplus,harfbuzz,5332,1,9,10,10
aflplusplus,harfbuzz,5333,1,9,10,10
aflplusplus,harfbuzz,5334,7,3,10,10
aflplusplus,harfbuzz,5335,4,6,10,10
aflplusplus,harfbuzz,5336,3,7,10,10
aflplusplus,harfbuzz,5337,2,8,10,10
aflplusplus,harfbuzz,5338,6,4,10,10
aflplusplus,harfbuzz,5339,1,9,10,10
aflplusplus,harfbuzz,5340,2,8,10,10
aflplusplus,harfbuzz,5341,0,10,10,10
aflplusplus,harfbuzz,5342,3,7,10,10
aflplusplus,harfbuzz,5343,8,2,10,10
aflplusplus,harfbuzz,5344,2,8,10,10
aflplusplus,harfbuzz,5345,8,2,10,10
aflplusplus,harfbuzz,5346,2,8,10,10
aflplusplus,harfbuzz,5347,3,7,10,10
aflplusplus,harfbuzz,5348,2,8,10,10
aflplusplus,harfbuzz,5349,0,10,10,10
aflplusplus,harfbuzz,5350,1,9,10,10
aflplusplus,harfbuzz,5351,1,9,10,10
aflplusplus,harfbuzz,5352,8,2,10,10
aflplusplus,harfbuzz,5353,1,9,10,10
aflplusplus,harfbuzz,5354,5,5,10,10
aflplusplus,harfbuzz,5355,6,2,8,10
aflplusplus,harfbuzz,5356,7,3,10,10
aflplusplus,harfbuzz,5357,7,3,10,10
aflplusplus,harfbuzz,5358,1,9,10,10
aflplusplus,harfbuzz,5359,1,9,10,10
aflplusplus,harfbuzz,5360,1,9,10,10
aflplusplus,harfbuzz,5361,1,9,10,10
aflplusplus,harfbuzz,6347,9,1,10,10
aflplusplus,harfbuzz,5362,6,4,10,10
aflplusplus,harfbuzz,6348,9,1,10,10
aflplusplus,harfbuzz,6349,9,1,10,10
aflplusplus,harfbuzz,6350,9,1,10,10
aflplusplus,harfbuzz,5363,4,6,10,10
aflplusplus,harfbuzz,5364,10,0,10,10
aflplusplus,harfbuzz,5365,10,0,10,10
aflplusplus,harfbuzz,5366,10,0,10,10
aflplusplus,harfbuzz,5367,10,0,10,10
aflplusplus,harfbuzz,5368,8,2,10,10
aflplusplus,harfbuzz,12377,10,0,10,10
aflplusplus,harfbuzz,7089,5,4,9,10
aflplusplus,harfbuzz,5369,6,3,9,10
aflplusplus,harfbuzz,5370,3,7,10,10
aflplusplus,harfbuzz,5371,10,0,10,10
aflplusplus,harfbuzz,5372,10,0,10,10
aflplusplus,harfbuzz,5373,10,0,10,10
aflplusplus,harfbuzz,7094,4,6,10,10
aflplusplus,harfbuzz,7095,4,6,10,10
aflplusplus,harfbuzz,7096,8,2,10,10
aflplusplus,harfbuzz,7097,10,0,10,10
aflplusplus,harfbuzz,7098,10,0,10,10
aflplusplus,harfbuzz,7099,10,0,10,10
aflplusplus,harfbuzz,7100,10,0,10,10
aflplusplus,harfbuzz,7101,9,1,10,10
aflplusplus,harfbuzz,7103,10,0,10,10
aflplusplus,harfbuzz,7102,10,0,10,10
aflplusplus,harfbuzz,7104,10,0,10,10
aflplusplus,harfbuzz,7106,9,1,10,10
aflplusplus,harfbuzz,7105,10,0,10,10
aflplusplus,harfbuzz,7107,0,10,10,10
aflplusplus,harfbuzz,5374,9,1,10,10
aflplusplus,harfbuzz,5376,10,0,10,10
aflplusplus,harfbuzz,5375,1,9,10,10
aflplusplus,harfbuzz,5378,4,6,10,10
aflplusplus,harfbuzz,5377,10,0,10,10
aflplusplus,harfbuzz,5380,10,0,10,10
aflplusplus,harfbuzz,5379,3,7,10,10
aflplusplus,harfbuzz,5382,10,0,10,10
aflplusplus,harfbuzz,5381,1,9,10,10
aflplusplus,harfbuzz,5384,4,6,10,10
aflplusplus,harfbuzz,5383,10,0,10,10
aflplusplus,harfbuzz,5386,10,0,10,10
aflplusplus,harfbuzz,5385,3,7,10,10
aflplusplus,harfbuzz,6354,1,9,10,10
aflplusplus,harfbuzz,6355,0,10,10,10
aflplusplus,harfbuzz,5387,2,8,10,10
aflplusplus,harfbuzz,5388,3,7,10,10
aflplusplus,harfbuzz,5389,3,7,10,10
aflplusplus,harfbuzz,5390,10,0,10,10
aflplusplus,harfbuzz,5391,10,0,10,10
aflplusplus,harfbuzz,5392,3,7,10,10
aflplusplus,harfbuzz,5393,3,7,10,10
aflplusplus,harfbuzz,5394,3,7,10,10
aflplusplus,harfbuzz,5395,10,0,10,10
aflplusplus,harfbuzz,5396,10,0,10,10
aflplusplus,harfbuzz,5398,10,0,10,10
aflplusplus,harfbuzz,5397,10,0,10,10
aflplusplus,harfbuzz,7134,10,0,10,10
aflplusplus,harfbuzz,7135,0,7,7,10
aflplusplus,harfbuzz,7136,0,7,7,10
aflplusplus,harfbuzz,11256,6,3,9,10
aflplusplus,harfbuzz,7139,10,0,10,10
aflplusplus,harfbuzz,7140,7,3,10,10
aflplusplus,harfbuzz,7142,10,0,10,10
aflplusplus,harfbuzz,7141,8,2,10,10
aflplusplus,harfbuzz,7143,9,1,10,10
aflplusplus,harfbuzz,7145,10,0,10,10
aflplusplus,harfbuzz,7144,10,0,10,10
aflplusplus,harfbuzz,7146,10,0,10,10
aflplusplus,harfbuzz,7147,10,0,10,10
aflplusplus,harfbuzz,7149,10,0,10,10
aflplusplus,harfbuzz,7148,7,3,10,10
aflplusplus,harfbuzz,7150,10,0,10,10
aflplusplus,harfbuzz,7151,8,2,10,10
aflplusplus,harfbuzz,7152,8,2,10,10
aflplusplus,harfbuzz,7153,10,0,10,10
aflplusplus,harfbuzz,7154,10,0,10,10
aflplusplus,harfbuzz,7155,7,3,10,10
aflplusplus,harfbuzz,7156,10,0,10,10
aflplusplus,harfbuzz,7157,8,2,10,10
aflplusplus,harfbuzz,7158,8,2,10,10
aflplusplus,harfbuzz,7159,3,7,10,10
aflplusplus,harfbuzz,7160,5,5,10,10
aflplusplus,harfbuzz,7161,5,5,10,10
aflplusplus,harfbuzz,7162,10,0,10,10
aflplusplus,harfbuzz,7163,6,4,10,10
aflplusplus,harfbuzz,7164,10,0,10,10
aflplusplus,harfbuzz,7165,10,0,10,10
aflplusplus,harfbuzz,7166,10,0,10,10
aflplusplus,harfbuzz,7167,10,0,10,10
aflplusplus,harfbuzz,7168,8,2,10,10
aflplusplus,harfbuzz,7169,10,0,10,10
aflplusplus,harfbuzz,7170,10,0,10,10
aflplusplus,harfbuzz,7172,10,0,10,10
aflplusplus,harfbuzz,7171,9,1,10,10
aflplusplus,harfbuzz,7174,10,0,10,10
aflplusplus,harfbuzz,7173,4,6,10,10
aflplusplus,harfbuzz,7175,10,0,10,10
aflplusplus,harfbuzz,7177,9,0,9,10
aflplusplus,harfbuzz,7176,9,0,9,10
aflplusplus,harfbuzz,7178,8,0,8,10
aflplusplus,harfbuzz,7179,8,0,8,10
aflplusplus,harfbuzz,7180,8,0,8,10
aflplusplus,harfbuzz,5399,9,1,10,10
aflplusplus,harfbuzz,7182,5,4,9,10
aflplusplus,harfbuzz,7184,4,5,9,10
aflplusplus,harfbuzz,7183,8,1,9,10
aflplusplus,harfbuzz,5400,10,0,10,10
aflplusplus,harfbuzz,7186,6,4,10,10
aflplusplus,harfbuzz,12412,10,0,10,10
aflplusplus,harfbuzz,7187,3,7,10,10
aflplusplus,harfbuzz,12415,10,0,10,10
aflplusplus,harfbuzz,7188,8,2,10,10
aflplusplus,harfbuzz,7189,9,1,10,10
aflplusplus,harfbuzz,7190,9,0,9,10
aflplusplus,harfbuzz,7191,10,0,10,10
aflplusplus,harfbuzz,12418,0,10,10,10
aflplusplus,harfbuzz,5401,10,0,10,10
aflplusplus,harfbuzz,5402,9,1,10,10
aflplusplus,harfbuzz,5403,10,0,10,10
aflplusplus,harfbuzz,5404,10,0,10,10
aflplusplus,harfbuzz,5405,9,1,10,10
aflplusplus,harfbuzz,5406,10,0,10,10
aflplusplus,harfbuzz,7198,5,5,10,10
aflplusplus,harfbuzz,5407,7,3,10,10
aflplusplus,harfbuzz,5408,10,0,10,10
aflplusplus,harfbuzz,5409,10,0,10,10
aflplusplus,harfbuzz,5410,10,0,10,10
aflplusplus,harfbuzz,5411,10,0,10,10
aflplusplus,harfbuzz,5412,10,0,10,10
aflplusplus,harfbuzz,5413,10,0,10,10
aflplusplus,harfbuzz,7206,5,5,10,10
aflplusplus,harfbuzz,5414,7,3,10,10
aflplusplus,harfbuzz,5415,10,0,10,10
aflplusplus,harfbuzz,5416,10,0,10,10
aflplusplus,harfbuzz,5417,10,0,10,10
aflplusplus,harfbuzz,5418,10,0,10,10
aflplusplus,harfbuzz,5419,10,0,10,10
aflplusplus,harfbuzz,5420,10,0,10,10
aflplusplus,harfbuzz,5421,10,0,10,10
aflplusplus,harfbuzz,5422,10,0,10,10
aflplusplus,harfbuzz,5423,10,0,10,10
aflplusplus,harfbuzz,5424,10,0,10,10
aflplusplus,harfbuzz,5425,4,6,10,10
aflplusplus,harfbuzz,7219,1,9,10,10
aflplusplus,harfbuzz,5426,4,6,10,10
aflplusplus,harfbuzz,5427,5,5,10,10
aflplusplus,harfbuzz,7222,4,6,10,10
aflplusplus,harfbuzz,5428,2,8,10,10
aflplusplus,harfbuzz,5429,9,1,10,10
aflplusplus,harfbuzz,5430,8,2,10,10
aflplusplus,harfbuzz,7226,7,3,10,10
aflplusplus,harfbuzz,5431,10,0,10,10
aflplusplus,harfbuzz,5432,10,0,10,10
aflplusplus,harfbuzz,5433,10,0,10,10
aflplusplus,harfbuzz,9904,10,0,10,10
aflplusplus,harfbuzz,5434,10,0,10,10
aflplusplus,harfbuzz,5435,10,0,10,10
aflplusplus,harfbuzz,5436,10,0,10,10
aflplusplus,harfbuzz,7233,4,6,10,10
aflplusplus,harfbuzz,5437,8,2,10,10
aflplusplus,harfbuzz,5438,8,2,10,10
aflplusplus,harfbuzz,7236,4,6,10,10
aflplusplus,harfbuzz,7237,0,10,10,10
aflplusplus,harfbuzz,7238,6,4,10,10
aflplusplus,harfbuzz,7239,6,4,10,10
aflplusplus,harfbuzz,5439,10,0,10,10
aflplusplus,harfbuzz,5440,9,1,10,10
aflplusplus,harfbuzz,5441,10,0,10,10
aflplusplus,harfbuzz,5442,7,3,10,10
aflplusplus,harfbuzz,5443,4,6,10,10
aflplusplus,harfbuzz,7245,6,4,10,10
aflplusplus,harfbuzz,7246,2,8,10,10
aflplusplus,harfbuzz,7247,1,9,10,10
aflplusplus,harfbuzz,5444,4,6,10,10
aflplusplus,harfbuzz,5445,0,10,10,10
aflplusplus,harfbuzz,10359,10,0,10,10
aflplusplus,harfbuzz,5446,10,0,10,10
aflplusplus,harfbuzz,5448,10,0,10,10
aflplusplus,harfbuzz,5447,9,1,10,10
aflplusplus,harfbuzz,5449,8,2,10,10
aflplusplus,harfbuzz,5450,9,1,10,10
aflplusplus,harfbuzz,5452,10,0,10,10
aflplusplus,harfbuzz,5451,10,0,10,10
aflplusplus,harfbuzz,5454,10,0,10,10
aflplusplus,harfbuzz,5453,10,0,10,10
aflplusplus,harfbuzz,5455,10,0,10,10
aflplusplus,harfbuzz,5457,10,0,10,10
aflplusplus,harfbuzz,5456,9,1,10,10
aflplusplus,harfbuzz,5459,10,0,10,10
aflplusplus,harfbuzz,5458,10,0,10,10
aflplusplus,harfbuzz,5461,10,0,10,10
aflplusplus,harfbuzz,5460,10,0,10,10
aflplusplus,harfbuzz,5463,10,0,10,10
aflplusplus,harfbuzz,5462,8,2,10,10
aflplusplus,harfbuzz,5465,10,0,10,10
aflplusplus,harfbuzz,5464,10,0,10,10
aflplusplus,harfbuzz,5466,10,0,10,10
aflplusplus,harfbuzz,5468,10,0,10,10
aflplusplus,harfbuzz,5467,9,1,10,10
aflplusplus,harfbuzz,5469,2,8,10,10
aflplusplus,harfbuzz,5470,9,0,9,10
aflplusplus,harfbuzz,5471,9,0,9,10
aflplusplus,harfbuzz,5472,9,0,9,10
aflplusplus,harfbuzz,5473,9,0,9,10
aflplusplus,harfbuzz,7274,6,4,10,10
aflplusplus,harfbuzz,7275,8,2,10,10
aflplusplus,harfbuzz,7276,5,5,10,10
aflplusplus,harfbuzz,7277,7,3,10,10
aflplusplus,harfbuzz,7278,7,3,10,10
aflplusplus,harfbuzz,7284,10,0,10,10
aflplusplus,harfbuzz,7283,6,4,10,10
aflplusplus,harfbuzz,7286,10,0,10,10
aflplusplus,harfbuzz,7285,7,3,10,10
aflplusplus,harfbuzz,7288,10,0,10,10
aflplusplus,harfbuzz,7287,4,6,10,10
aflplusplus,harfbuzz,7289,3,7,10,10
aflplusplus,harfbuzz,5474,10,0,10,10
aflplusplus,harfbuzz,5475,6,4,10,10
aflplusplus,harfbuzz,5476,9,1,10,10
aflplusplus,harfbuzz,5477,10,0,10,10
aflplusplus,harfbuzz,7294,8,2,10,10
aflplusplus,harfbuzz,7295,5,5,10,10
aflplusplus,harfbuzz,7296,5,5,10,10
aflplusplus,harfbuzz,5478,10,0,10,10
aflplusplus,harfbuzz,5479,9,1,10,10
aflplusplus,harfbuzz,5480,8,2,10,10
aflplusplus,harfbuzz,5481,9,1,10,10
aflplusplus,harfbuzz,5482,6,4,10,10
aflplusplus,harfbuzz,5483,9,1,10,10
aflplusplus,harfbuzz,5484,10,0,10,10
aflplusplus,harfbuzz,7303,9,0,9,10
aflplusplus,harfbuzz,7304,9,0,9,10
aflplusplus,harfbuzz,5485,8,1,9,10
aflplusplus,harfbuzz,7306,9,0,9,10
aflplusplus,harfbuzz,5486,9,1,10,10
aflplusplus,harfbuzz,5487,8,1,9,10
aflplusplus,harfbuzz,5488,8,2,10,10
aflplusplus,harfbuzz,5489,8,2,10,10
aflplusplus,harfbuzz,5490,7,3,10,10
aflplusplus,harfbuzz,5491,5,5,10,10
aflplusplus,harfbuzz,5492,9,1,10,10
aflplusplus,harfbuzz,5493,9,1,10,10
aflplusplus,harfbuzz,5494,9,1,10,10
aflplusplus,harfbuzz,5495,8,2,10,10
aflplusplus,harfbuzz,5496,7,3,10,10
aflplusplus,harfbuzz,5497,9,1,10,10
aflplusplus,harfbuzz,5498,0,10,10,10
aflplusplus,harfbuzz,5499,0,10,10,10
aflplusplus,harfbuzz,5501,10,0,10,10
aflplusplus,harfbuzz,5500,10,0,10,10
aflplusplus,harfbuzz,5502,10,0,10,10
aflplusplus,harfbuzz,5503,10,0,10,10
aflplusplus,harfbuzz,5504,0,10,10,10
aflplusplus,harfbuzz,5505,0,10,10,10
aflplusplus,harfbuzz,5506,10,0,10,10
aflplusplus,harfbuzz,5507,10,0,10,10
aflplusplus,harfbuzz,5509,10,0,10,10
aflplusplus,harfbuzz,5508,10,0,10,10
aflplusplus,harfbuzz,5510,10,0,10,10
aflplusplus,harfbuzz,5512,10,0,10,10
aflplusplus,harfbuzz,5511,10,0,10,10
aflplusplus,harfbuzz,5514,10,0,10,10
aflplusplus,harfbuzz,5513,10,0,10,10
aflplusplus,harfbuzz,5516,10,0,10,10
aflplusplus,harfbuzz,5515,10,0,10,10
aflplusplus,harfbuzz,5517,10,0,10,10
aflplusplus,harfbuzz,5518,10,0,10,10
aflplusplus,harfbuzz,5520,9,1,10,10
aflplusplus,harfbuzz,5519,10,0,10,10
aflplusplus,harfbuzz,5521,0,10,10,10
aflplusplus,harfbuzz,5523,10,0,10,10
aflplusplus,harfbuzz,5522,10,0,10,10
aflplusplus,harfbuzz,5524,1,9,10,10
aflplusplus,harfbuzz,12539,10,0,10,10
aflplusplus,harfbuzz,5525,10,0,10,10
aflplusplus,harfbuzz,12541,8,2,10,10
aflplusplus,harfbuzz,5526,8,0,8,10
aflplusplus,harfbuzz,7347,7,1,8,10
aflplusplus,harfbuzz,7346,8,0,8,10
aflplusplus,harfbuzz,12545,7,0,7,10
aflplusplus,harfbuzz,12544,7,0,7,10
aflplusplus,harfbuzz,12546,7,1,8,10
aflplusplus,harfbuzz,12547,8,2,10,10
aflplusplus,harfbuzz,7348,8,0,8,10
aflplusplus,harfbuzz,5528,1,9,10,10
aflplusplus,harfbuzz,5527,9,1,10,10
aflplusplus,harfbuzz,5529,9,1,10,10
aflplusplus,harfbuzz,5530,9,1,10,10
aflplusplus,harfbuzz,7353,9,1,10,10
aflplusplus,harfbuzz,5531,8,2,10,10
aflplusplus,harfbuzz,5532,9,1,10,10
aflplusplus,harfbuzz,5533,9,1,10,10
aflplusplus,harfbuzz,5534,9,1,10,10
aflplusplus,harfbuzz,7358,9,1,10,10
aflplusplus,harfbuzz,5535,9,1,10,10
aflplusplus,harfbuzz,12560,2,7,9,10
aflplusplus,harfbuzz,7360,9,0,9,10
aflplusplus,harfbuzz,5536,8,2,10,10
aflplusplus,harfbuzz,12563,9,1,10,10
aflplusplus,harfbuzz,7362,9,0,9,10
aflplusplus,harfbuzz,7363,9,0,9,10
aflplusplus,harfbuzz,5537,7,3,10,10
aflplusplus,harfbuzz,5538,9,1,10,10
aflplusplus,harfbuzz,12568,9,1,10,10
aflplusplus,harfbuzz,7366,8,2,10,10
aflplusplus,harfbuzz,5539,5,5,10,10
aflplusplus,harfbuzz,5540,1,9,10,10
aflplusplus,harfbuzz,5541,1,9,10,10
aflplusplus,harfbuzz,7370,8,2,10,10
aflplusplus,harfbuzz,5542,10,0,10,10
aflplusplus,harfbuzz,5543,10,0,10,10
aflplusplus,harfbuzz,5544,10,0,10,10
aflplusplus,harfbuzz,5545,10,0,10,10
aflplusplus,harfbuzz,5546,10,0,10,10
aflplusplus,harfbuzz,5547,10,0,10,10
aflplusplus,harfbuzz,5548,10,0,10,10
aflplusplus,harfbuzz,5549,10,0,10,10
aflplusplus,harfbuzz,5550,10,0,10,10
aflplusplus,harfbuzz,5551,10,0,10,10
aflplusplus,harfbuzz,5552,10,0,10,10
aflplusplus,harfbuzz,5553,10,0,10,10
aflplusplus,harfbuzz,5554,10,0,10,10
aflplusplus,harfbuzz,5555,10,0,10,10
aflplusplus,harfbuzz,5556,10,0,10,10
aflplusplus,harfbuzz,5557,9,1,10,10
aflplusplus,harfbuzz,5558,10,0,10,10
aflplusplus,harfbuzz,5559,10,0,10,10
aflplusplus,harfbuzz,5560,10,0,10,10
aflplusplus,harfbuzz,5561,7,3,10,10
aflplusplus,harfbuzz,5562,8,2,10,10
aflplusplus,harfbuzz,5563,10,0,10,10
aflplusplus,harfbuzz,5564,10,0,10,10
aflplusplus,harfbuzz,5565,10,0,10,10
aflplusplus,harfbuzz,5566,5,5,10,10
aflplusplus,harfbuzz,7380,0,5,5,10
aflplusplus,harfbuzz,5567,10,0,10,10
aflplusplus,harfbuzz,5568,10,0,10,10
aflplusplus,harfbuzz,7382,10,0,10,10
aflplusplus,harfbuzz,5570,10,0,10,10
aflplusplus,harfbuzz,5569,10,0,10,10
aflplusplus,harfbuzz,5571,9,1,10,10
aflplusplus,harfbuzz,5572,10,0,10,10
aflplusplus,harfbuzz,5573,10,0,10,10
aflplusplus,harfbuzz,5574,1,9,10,10
aflplusplus,harfbuzz,5575,5,5,10,10
aflplusplus,harfbuzz,7390,1,4,5,10
aflplusplus,harfbuzz,5576,0,10,10,10
aflplusplus,harfbuzz,5578,9,1,10,10
aflplusplus,harfbuzz,5579,10,0,10,10
aflplusplus,harfbuzz,12597,8,2,10,10
aflplusplus,harfbuzz,7398,9,0,9,10
aflplusplus,harfbuzz,7397,6,3,9,10
aflplusplus,harfbuzz,12600,4,2,6,10
aflplusplus,harfbuzz,12599,6,0,6,10
aflplusplus,harfbuzz,5580,0,10,10,10
aflplusplus,harfbuzz,5581,0,10,10,10
aflplusplus,harfbuzz,7401,0,10,10,10
aflplusplus,harfbuzz,5582,9,1,10,10
aflplusplus,harfbuzz,5583,7,2,9,10
aflplusplus,harfbuzz,7403,9,0,9,10
aflplusplus,harfbuzz,5584,9,1,10,10
aflplusplus,harfbuzz,5585,5,5,10,10
aflplusplus,harfbuzz,5586,5,5,10,10
aflplusplus,harfbuzz,5587,5,5,10,10
aflplusplus,harfbuzz,5588,1,9,10,10
aflplusplus,harfbuzz,5589,10,0,10,10
aflplusplus,harfbuzz,12611,7,3,10,10
aflplusplus,harfbuzz,5590,7,3,10,10
aflplusplus,harfbuzz,7412,7,0,7,10
aflplusplus,harfbuzz,7413,7,0,7,10
aflplusplus,harfbuzz,7414,7,0,7,10
aflplusplus,harfbuzz,5591,10,0,10,10
aflplusplus,harfbuzz,5592,0,10,10,10
aflplusplus,harfbuzz,5593,8,2,10,10
aflplusplus,harfbuzz,5594,10,0,10,10
aflplusplus,harfbuzz,5595,9,1,10,10
aflplusplus,harfbuzz,5596,9,1,10,10
aflplusplus,harfbuzz,5597,6,4,10,10
aflplusplus,harfbuzz,7422,7,3,10,10
aflplusplus,harfbuzz,5598,9,1,10,10
aflplusplus,harfbuzz,5600,8,0,8,10
aflplusplus,harfbuzz,5599,7,1,8,10
aflplusplus,harfbuzz,7427,2,5,7,10
aflplusplus,harfbuzz,7426,7,0,7,10
aflplusplus,harfbuzz,5601,4,6,10,10
aflplusplus,harfbuzz,5602,7,3,10,10
aflplusplus,harfbuzz,5603,4,6,10,10
aflplusplus,harfbuzz,5606,4,6,10,10
aflplusplus,harfbuzz,7436,10,0,10,10
aflplusplus,harfbuzz,7438,10,0,10,10
aflplusplus,harfbuzz,7437,10,0,10,10
aflplusplus,harfbuzz,7440,9,1,10,10
aflplusplus,harfbuzz,7439,10,0,10,10
aflplusplus,harfbuzz,7441,10,0,10,10
aflplusplus,harfbuzz,7443,7,0,7,10
aflplusplus,harfbuzz,7442,5,2,7,10
aflplusplus,harfbuzz,7445,7,0,7,10
aflplusplus,harfbuzz,7444,6,1,7,10
aflplusplus,harfbuzz,5609,5,5,10,10
aflplusplus,harfbuzz,5610,5,0,5,10
aflplusplus,harfbuzz,5611,10,0,10,10
aflplusplus,harfbuzz,12637,9,1,10,10
aflplusplus,harfbuzz,5612,7,3,10,10
aflplusplus,harfbuzz,5613,8,2,10,10
aflplusplus,harfbuzz,5614,5,5,10,10
aflplusplus,harfbuzz,5615,8,2,10,10
aflplusplus,harfbuzz,5616,5,5,10,10
aflplusplus,harfbuzz,5618,4,1,5,10
aflplusplus,harfbuzz,5617,5,0,5,10
aflplusplus,harfbuzz,5619,4,6,10,10
aflplusplus,harfbuzz,5620,6,4,10,10
aflplusplus,harfbuzz,5621,8,2,10,10
aflplusplus,harfbuzz,5622,8,2,10,10
aflplusplus,harfbuzz,5623,5,5,10,10
aflplusplus,harfbuzz,5624,9,1,10,10
aflplusplus,harfbuzz,5625,7,3,10,10
aflplusplus,harfbuzz,5626,5,5,10,10
aflplusplus,harfbuzz,5627,7,3,10,10
aflplusplus,harfbuzz,5628,7,3,10,10
aflplusplus,harfbuzz,5629,5,5,10,10
aflplusplus,harfbuzz,5630,6,4,10,10
aflplusplus,harfbuzz,5631,5,5,10,10
aflplusplus,harfbuzz,5632,6,4,10,10
aflplusplus,harfbuzz,7471,10,0,10,10
aflplusplus,harfbuzz,5633,3,7,10,10
aflplusplus,harfbuzz,5634,6,4,10,10
aflplusplus,harfbuzz,5635,5,5,10,10
aflplusplus,harfbuzz,5636,5,5,10,10
aflplusplus,harfbuzz,5637,4,6,10,10
aflplusplus,harfbuzz,5638,8,2,10,10
aflplusplus,harfbuzz,5639,5,5,10,10
aflplusplus,harfbuzz,5640,6,4,10,10
aflplusplus,harfbuzz,5641,4,6,10,10
aflplusplus,harfbuzz,5642,5,5,10,10
aflplusplus,harfbuzz,5643,5,5,10,10
aflplusplus,harfbuzz,5644,3,7,10,10
aflplusplus,harfbuzz,7483,7,3,10,10
aflplusplus,harfbuzz,5645,6,4,10,10
