target,branch_id,file,function,line,col,side,source_line,n_decisive_pairs,decisive_pairs,involved_fuzzers,naive_resolved,naive_blocked,naive_unreached,cmplog_resolved,cmplog_blocked,cmplog_unreached,value_profile_resolved,value_profile_blocked,value_profile_unreached,value_profile_cmplog_resolved,value_profile_cmplog_blocked,value_profile_cmplog_unreached,naive_ctx_resolved,naive_ctx_blocked,naive_ctx_unreached,naive_ngram4_resolved,naive_ngram4_blocked,naive_ngram4_unreached,mopt_resolved,mopt_blocked,mopt_unreached,minimizer_resolved,minimizer_blocked,minimizer_unreached,fast_resolved,fast_blocked,fast_unreached,grimoire_resolved,grimoire_blocked,grimoire_unreached,max_prob_div,max_dur_div,max_hit_div
bloaty,13,/src/bloaty/src/bloaty.cc,"bloaty::Bloaty::ScanAndRollupFile(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bloaty::Rollup*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >*) const",1750,7,T,  if (!build_id.empty()) {,2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":18.5,""hit_div"":498.0},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":20.7,""hit_div"":177.0}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",0,10,0,10,0,0,0,10,0,10,0,0,,,,,,,,,,,,,,,,6,4,0,1.0,20.7,498.0
bloaty,57,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::ElfMachineToCapstone(unsigned short, cs_arch*, cs_mode*)",787,5,T,    case EM_X86_64:,2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":9,""prob_div"":0.9,""dur_div"":21.2,""hit_div"":56.0},{""A"":""value_profile"",""B"":""naive"",""delta"":""value_profile"",""direction"":""A>B"",""winner"":""value_profile"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":9,""prob_div"":0.9,""dur_div"":9.9,""hit_div"":7.9}]","[""cmplog"", ""naive"", ""value_profile""]",1,9,0,10,0,0,10,0,0,,,,1,9,0,4,6,0,7,3,0,7,3,0,5,5,0,,,,0.9,21.2,56.0
bloaty,141,/src/bloaty/src/range_map.cc,bloaty::RangeMap::FindContaining(unsigned long) const,59,34,T,"  if (it == mappings_.begin() || (--it, !EntryContains(it, addr))) {",2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":8,""loser_blocked"":10,""prob_div"":0.8,""dur_div"":15.5,""hit_div"":23935.8},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":10,""loser_blocked"":9,""prob_div"":0.9,""dur_div"":19.8,""hit_div"":16079.9}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",0,10,0,8,2,0,1,9,0,10,0,0,,,,,,,,,,0,10,0,3,7,0,8,2,0,0.9,19.8,23935.8
bloaty,7,/src/bloaty/src/bloaty.cc,"bloaty::RangeSink::IsVerboseForVMRange(unsigned long, unsigned long)",1103,7,T,  if (vmsize == RangeMap::kUnknownSize) {,1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":19.8,""hit_div"":22887.0}]","[""value_profile"", ""value_profile_cmplog""]",0,10,0,7,3,0,0,10,0,10,0,0,,,,,,,,,,,,,,,,4,6,0,1.0,19.8,22887.0
bloaty,10,/src/bloaty/src/bloaty.cc,"bloaty::RangeSink::AddRange(char const*, std::basic_string_view<char, std::char_traits<char> >, unsigned long, unsigned long, unsigned long, unsigned long)",1331,9,T,"    if (!translator_->vm_map.CoversRange(vmaddr, vmsize) ||",1,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":18.7,""hit_div"":26.1}]","[""cmplog"", ""naive""]",0,10,0,10,0,0,4,6,0,8,2,0,,,,2,8,0,,,,4,5,1,2,8,0,7,3,0,1.0,18.7,26.1
bloaty,59,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::ElfMachineToCapstone(unsigned short, cs_arch*, cs_mode*)",798,5,T,    case EM_AARCH64:,1,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":22.1,""hit_div"":32.7}]","[""cmplog"", ""naive""]",0,10,0,10,0,0,5,5,0,10,0,0,1,9,0,2,8,0,,,,5,5,0,4,6,0,,,,1.0,22.1,32.7
bloaty,63,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::ReadELFSymbols(bloaty::InputFile const&, bloaty::RangeSink*, std::map<std::basic_string_view<char, std::char_traits<char> >, std::pair<unsigned long, unsigned long>, std::less<std::basic_string_view<char, std::char_traits<char> > >, std::allocator<std::pair<std::basic_string_view<char, std::char_traits<char> > const, std::pair<unsigned long, unsigned long> > > >*, bool)::$_0::operator()(bloaty::(anonymous namespace)::ElfFile const&, std::basic_string_view<char, std::char_traits<char> >, unsigned long) const",856,33,T,        for (Elf64_Xword i = 1; i < elf.section_count(); i++) {,1,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":23.3,""hit_div"":3537300.0}]","[""cmplog"", ""naive""]",0,10,0,10,0,0,6,4,0,10,0,0,1,9,0,2,8,0,4,6,0,5,5,0,5,5,0,,,,1.0,23.3,3537300.0
bloaty,77,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::ReadELFTables(bloaty::InputFile const&, bloaty::RangeSink*)::$_0::operator()(bloaty::(anonymous namespace)::ElfFile const&, std::basic_string_view<char, std::char_traits<char> >, unsigned int) const",991,40,T,               for (Elf64_Xword i = 1; i < elf.section_count(); i++) {,1,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":23.1,""hit_div"":636560.0}]","[""cmplog"", ""naive""]",0,10,0,10,0,0,6,4,0,10,0,0,1,9,0,2,8,0,4,6,0,5,5,0,5,5,0,,,,1.0,23.1,636560.0
bloaty,81,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::DoReadELFSections(bloaty::RangeSink*, bloaty::(anonymous namespace)::ReportSectionsBy)::$_0::operator()(bloaty::(anonymous namespace)::ElfFile const&, std::basic_string_view<char, std::char_traits<char> >, unsigned int) const",1033,33,T,        for (Elf64_Xword i = 1; i < elf.section_count(); i++) {,1,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":23.3,""hit_div"":1775700.0}]","[""cmplog"", ""naive""]",0,10,0,10,0,0,6,4,0,10,0,0,1,9,0,2,8,0,4,6,0,5,5,0,6,4,0,,,,1.0,23.3,1775700.0
bloaty,87,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::ReadDWARFSections(bloaty::InputFile const&, bloaty::dwarf::File*, bloaty::RangeSink*)",1193,27,T,  for (Elf64_Xword i = 1; i < elf.section_count(); i++) {,1,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":23.0,""hit_div"":1045700.0}]","[""cmplog"", ""naive""]",0,10,0,10,0,0,6,4,0,10,0,0,1,9,0,2,8,0,4,6,0,5,5,0,5,5,0,,,,1.0,23.0,1045700.0
bloaty,90,/src/bloaty/src/elf.cc,elf.cc:bloaty::(anonymous namespace)::ElfObjectFile::GetBuildId[abi:cxx11]() const,1279,29,T,    for (Elf64_Xword i = 1; i < elf.section_count(); i++) {,1,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":23.0,""hit_div"":14015000.0}]","[""cmplog"", ""naive""]",0,10,0,10,0,0,6,4,0,10,0,0,1,9,0,2,8,0,5,5,0,5,5,0,6,4,0,,,,1.0,23.0,14015000.0
bloaty,132,/src/bloaty/src/macho.cc,"bloaty::TryOpenMachOFile(std::unique_ptr<bloaty::InputFile, std::default_delete<bloaty::InputFile> >&)",618,7,T,  if (magic == MH_MAGIC || magic == MH_MAGIC_64 || magic == FAT_CIGAM) {,1,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":22.1,""hit_div"":6001.0}]","[""cmplog"", ""naive""]",0,10,0,10,0,0,6,4,0,10,0,0,,,,,,,,,,0,10,0,1,9,0,,,,1.0,22.1,6001.0
bloaty,133,/src/bloaty/src/macho.cc,"bloaty::TryOpenMachOFile(std::unique_ptr<bloaty::InputFile, std::default_delete<bloaty::InputFile> >&)",618,28,T,  if (magic == MH_MAGIC || magic == MH_MAGIC_64 || magic == FAT_CIGAM) {,1,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":22.9,""hit_div"":6719.0}]","[""cmplog"", ""naive""]",0,10,0,10,0,0,6,4,0,10,0,0,,,,,,,,,,0,10,0,1,9,0,,,,1.0,22.9,6719.0
bloaty,143,/src/bloaty/src/range_map.cc,"bloaty::RangeMap::AddRangeWithTranslation(unsigned long, unsigned long, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bloaty::RangeMap const&, bool, bloaty::RangeMap*)",260,7,T,  if (size == kUnknownSize) {,1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":20.2,""hit_div"":22887.0}]","[""value_profile"", ""value_profile_cmplog""]",0,10,0,7,3,0,0,10,0,10,0,0,,,,,,,,,,,,,,,,4,6,0,1.0,20.2,22887.0
bloaty,145,/src/bloaty/src/range_map.cc,"bloaty::RangeMap::CoversRange(unsigned long, unsigned long) const",315,16,T,"    } else if (it == mappings_.end() || !EntryContains(it, addr)) {",1,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":18.4,""hit_div"":26.1}]","[""cmplog"", ""naive""]",0,10,0,10,0,0,4,6,0,8,2,0,,,,2,8,0,,,,4,4,2,2,8,0,7,3,0,1.0,18.4,26.1
bloaty,34,/src/bloaty/src/elf.cc,elf.cc:bloaty::(anonymous namespace)::ElfFile::Initialize(),475,5,T,    default:,1,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":8,""loser_blocked"":9,""prob_div"":0.7,""dur_div"":15.6,""hit_div"":18.0}]","[""cmplog"", ""naive""]",1,9,0,8,2,0,0,10,0,5,5,0,0,10,0,0,10,0,0,10,0,3,7,0,1,9,0,5,5,0,0.7,15.6,18.0
bloaty,301,/src/bloaty/third_party/abseil-cpp/absl/strings/numbers.cc,"numbers.cc:absl::(anonymous namespace)::safe_parse_sign_and_base(std::basic_string_view<char, std::char_traits<char> >*, int*, bool*)",659,9,T,    if (start >= end) {,1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""B>A"",""winner"":""value_profile"",""loser"":""value_profile_cmplog"",""winner_resolved"":9,""loser_blocked"":8,""prob_div"":0.7,""dur_div"":13.5,""hit_div"":12.6}]","[""value_profile"", ""value_profile_cmplog""]",8,2,0,4,6,0,9,1,0,2,8,0,9,1,0,10,0,0,8,2,0,3,7,0,9,1,0,5,5,0,0.7,13.5,12.6
bloaty,11,/src/bloaty/src/bloaty.cc,"bloaty::Bloaty::GetObjectFile(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const",1556,7,T,  if (!object_file.get()) {,1,"[{""A"":""value_profile"",""B"":""naive"",""delta"":""value_profile"",""direction"":""A>B"",""winner"":""value_profile"",""loser"":""naive"",""winner_resolved"":8,""loser_blocked"":8,""prob_div"":0.6,""dur_div"":10.9,""hit_div"":15.6}]","[""naive"", ""value_profile""]",2,8,0,7,3,0,8,2,0,7,3,0,3,7,0,6,4,0,3,7,0,7,3,0,0,10,0,0,10,0,0.6,10.9,15.6
bloaty,12,/src/bloaty/src/bloaty.cc,"bloaty::Bloaty::GetObjectFile(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const",1560,7,T,  if (!object_file.get()) {,1,"[{""A"":""value_profile"",""B"":""naive"",""delta"":""value_profile"",""direction"":""A>B"",""winner"":""value_profile"",""loser"":""naive"",""winner_resolved"":8,""loser_blocked"":8,""prob_div"":0.6,""dur_div"":10.9,""hit_div"":15.6}]","[""naive"", ""value_profile""]",2,8,0,7,3,0,8,2,0,7,3,0,3,7,0,6,4,0,3,7,0,7,3,0,0,10,0,0,10,0,0.6,10.9,15.6
bloaty,147,/src/bloaty/src/webassembly.cc,"bloaty::wasm::ReadMagic(std::basic_string_view<char, std::char_traits<char> >*)",77,7,T,  if (magic != wasm_magic) {,1,"[{""A"":""value_profile"",""B"":""naive"",""delta"":""value_profile"",""direction"":""A>B"",""winner"":""value_profile"",""loser"":""naive"",""winner_resolved"":8,""loser_blocked"":8,""prob_div"":0.6,""dur_div"":10.9,""hit_div"":15.6}]","[""naive"", ""value_profile""]",2,8,0,7,3,0,8,2,0,7,3,0,3,7,0,6,4,0,3,7,0,7,3,0,0,10,0,0,10,0,0.6,10.9,15.6
bloaty,150,/src/bloaty/src/webassembly.cc,"bloaty::TryOpenWebAssemblyFile(std::unique_ptr<bloaty::InputFile, std::default_delete<bloaty::InputFile> >&)",429,7,F,  if (wasm::ReadMagic(&data)) {,1,"[{""A"":""value_profile"",""B"":""naive"",""delta"":""value_profile"",""direction"":""A>B"",""winner"":""value_profile"",""loser"":""naive"",""winner_resolved"":8,""loser_blocked"":8,""prob_div"":0.6,""dur_div"":10.9,""hit_div"":15.6}]","[""naive"", ""value_profile""]",2,8,0,7,3,0,8,2,0,7,3,0,3,7,0,6,4,0,3,7,0,7,3,0,0,10,0,0,10,0,0.6,10.9,15.6
lcms,2149,/src/Little-CMS/src/cmsio0.c,_cmsReadHeader,776,9,T,"    if (io -> Read(io, &Header, sizeof(cmsICCHeader), 1) != 1) {",3,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""B>A"",""winner"":""naive"",""loser"":""cmplog"",""winner_resolved"":10,""loser_blocked"":8,""prob_div"":0.8,""dur_div"":19.2,""hit_div"":0.8},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""B>A"",""winner"":""value_profile"",""loser"":""value_profile_cmplog"",""winner_resolved"":10,""loser_blocked"":8,""prob_div"":0.8,""dur_div"":19.2,""hit_div"":0.8},{""A"":""naive_ctx"",""B"":""naive"",""delta"":""ctx_coverage"",""direction"":""B>A"",""winner"":""naive"",""loser"":""naive_ctx"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":24.0,""hit_div"":1.0}]","[""cmplog"", ""naive"", ""naive_ctx"", ""value_profile"", ""value_profile_cmplog""]",10,0,0,2,8,0,10,0,0,2,8,0,0,10,0,,,,,,,9,1,0,9,1,0,2,8,0,1.0,24.0,1.0
lcms,2342,/src/Little-CMS/src/cmssamp.c,cmsDetectBlackPoint,218,17,F,            if (cmsIsMatrixShaper(hProfile)),3,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":9,""loser_blocked"":10,""prob_div"":0.9,""dur_div"":20.9,""hit_div"":18.6},{""A"":""value_profile"",""B"":""naive"",""delta"":""value_profile"",""direction"":""A>B"",""winner"":""value_profile"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":24.0,""hit_div"":1.2},{""A"":""naive_ctx"",""B"":""naive"",""delta"":""ctx_coverage"",""direction"":""A>B"",""winner"":""naive_ctx"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":23.9,""hit_div"":2.3}]","[""cmplog"", ""naive"", ""naive_ctx"", ""value_profile""]",0,10,0,9,1,0,10,0,0,10,0,0,10,0,0,,,,,,,0,10,0,1,9,0,9,1,0,1.0,24.0,18.6
lcms,2085,/src/Little-CMS/src/cmscnvrt.c,cmscnvrt.c:AddConversion,429,5,F,    case cmsSigXYZData: // Input profile operates in XYZ,2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":23.2,""hit_div"":182.7},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":23.5,""hit_div"":320.9}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",0,10,0,10,0,0,0,10,0,10,0,0,,,,,,,,,,,,,,,,,,,1.0,23.5,320.9
lcms,2088,/src/Little-CMS/src/cmscnvrt.c,cmscnvrt.c:AddConversion,452,5,T,    case cmsSigLabData: // Input profile operates in Lab,2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":23.2,""hit_div"":164.9},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":23.5,""hit_div"":266.0}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",0,10,0,10,0,0,0,10,0,10,0,0,,,,,,,,,,,,,,,,,,,1.0,23.5,266.0
lcms,2093,/src/Little-CMS/src/cmscnvrt.c,cmscnvrt.c:ColorSpaceIsCompatible,502,9,T,    if ((a == cmsSigXYZData) && (b == cmsSigLabData)) return TRUE;,2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":23.2,""hit_div"":121.2},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":23.5,""hit_div"":187.1}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",0,10,0,10,0,0,0,10,0,10,0,0,,,,,,,,,,,,,,,,,,,1.0,23.5,187.1
lcms,2110,/src/Little-CMS/src/cmsgamma.c,cmsgamma.c:DefaultEvalParametricFn,380,5,T,    case 2:,2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":22.5,""hit_div"":304270.0},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":20.9,""hit_div"":391450.0}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",0,10,0,10,0,0,0,10,0,10,0,0,,,,,,,,,,,,,,,,,,,1.0,22.5,391450.0
lcms,2111,/src/Little-CMS/src/cmsgamma.c,cmsgamma.c:DefaultEvalParametricFn,432,5,T,    case 3:,2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":22.6,""hit_div"":365300.0},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":21.0,""hit_div"":527660.0}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",0,10,0,10,0,0,0,10,0,10,0,0,,,,,,,,,,,,,,,,,,,1.0,22.6,527660.0
lcms,2112,/src/Little-CMS/src/cmsgamma.c,cmsgamma.c:DefaultEvalParametricFn,497,17,F,            if (e > 0),2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":9,""loser_blocked"":10,""prob_div"":0.9,""dur_div"":18.8,""hit_div"":17074.9},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":17.5,""hit_div"":23275.4}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",0,10,0,9,1,0,0,10,0,10,0,0,,,,,,,,,,,,,,,,10,0,0,1.0,18.8,23275.4
lcms,2113,/src/Little-CMS/src/cmsgamma.c,cmsgamma.c:DefaultEvalParametricFn,542,5,T,    case 5:,2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":22.6,""hit_div"":198400.0},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":20.8,""hit_div"":232080.0}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",0,10,0,10,0,0,0,10,0,10,0,0,,,,,,,,,,,,,,,,,,,1.0,22.6,232080.0
lcms,2114,/src/Little-CMS/src/cmsgamma.c,cmsgamma.c:EvalSegmentedFn,721,38,F,    for (i = (int) g->nSegments - 1; i >= 0; --i) {,2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":22.6,""hit_div"":1199372.8},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":9,""loser_blocked"":10,""prob_div"":0.9,""dur_div"":19.0,""hit_div"":1222018.4}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",0,10,0,10,0,0,0,10,0,9,1,0,,,,,,,,,,,,,,,,9,1,0,1.0,22.6,1222018.4
lcms,2115,/src/Little-CMS/src/cmsgamma.c,cmsgamma.c:EvalSegmentedFn,724,13,F,        if ((R > g->Segments[i].x0) && (R <= g->Segments[i].x1)) {,2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":22.6,""hit_div"":534991.8},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":9,""loser_blocked"":10,""prob_div"":0.9,""dur_div"":19.0,""hit_div"":626011.6}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",0,10,0,10,0,0,0,10,0,9,1,0,,,,,,,,,,,,,,,,9,1,0,1.0,22.6,626011.6
lcms,2116,/src/Little-CMS/src/cmsgamma.c,cmsgamma.c:EvalSegmentedFn,724,40,F,        if ((R > g->Segments[i].x0) && (R <= g->Segments[i].x1)) {,2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":21.9,""hit_div"":665051.0},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":8,""loser_blocked"":10,""prob_div"":0.8,""dur_div"":16.1,""hit_div"":593106.8}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",0,10,0,10,0,0,0,10,0,8,2,0,,,,,,,,,,,,,,,,9,1,0,1.0,21.9,665051.0
lcms,2143,/src/Little-CMS/src/cmsio0.c,cmsio0.c:validDeviceClass,751,5,T,    case cmsSigOutputClass:,2,"[{""A"":""value_profile"",""B"":""naive"",""delta"":""value_profile"",""direction"":""A>B"",""winner"":""value_profile"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":22.3,""hit_div"":1.9},{""A"":""value_profile_cmplog"",""B"":""cmplog"",""delta"":""value_profile"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""cmplog"",""winner_resolved"":8,""loser_blocked"":8,""prob_div"":0.6,""dur_div"":15.1,""hit_div"":35.2}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",0,10,0,2,8,0,10,0,0,8,2,0,2,8,0,,,,,,,,,,,,,2,8,0,1.0,22.3,35.2
